Wikidata_URI15	id	Company	Industry	Country	rating	Sales	Profits	Assets	Rank	DBpedia_URI	label	DBpedia_URI15	YAGO_URI15
http://www.wikidata.org/entity/Q412826	736	Ajinomoto	Food Processing	Japan	8.7	14.5	0.5	13.2	830	http://dbpedia.org/resource/Ajinomoto	low	http://dbpedia.org/resource/Ajinomoto	http://yago-knowledge.org/resource/Ajinomoto
http://www.wikidata.org/entity/Q1537811	737	Skanska	Construction Services	Sweden	8	19.9	0.4	13.4	832	http://dbpedia.org/resource/Skanska	low	http://dbpedia.org/resource/Skanska	http://yago-knowledge.org/resource/Skanska
http://www.wikidata.org/entity/Q179224	738	Dover	Conglomerates	United States	12.9	8.1	0.8	10.4	833	http://dbpedia.org/resource/Dover	medium	http://dbpedia.org/resource/Dover	http://yago-knowledge.org/resource/Dover
http://www.wikidata.org/entity/Q747265	739	Stora Enso	Paper & Paper Products	Finland	5.7	14.3	0.6	17.9	834	http://dbpedia.org/resource/Stora_Enso	low	http://dbpedia.org/resource/Stora_Enso	http://yago-knowledge.org/resource/Stora_Enso
http://www.wikidata.org/entity/Q6593274	740	Resolution	Life & Health Insurance	Channel Islands	5.7	17.6	-0.1	207.5	835	http://dbpedia.org/resource/Resolution	low	http://dbpedia.org/resource/Resolution	
http://www.wikidata.org/entity/Q1121216	741	CPFL Energia	Electric Utilities	Brazil	10.4	7.7	0.6	15.2	836	http://dbpedia.org/resource/CPFL_Energia	medium	http://dbpedia.org/resource/CPFL_Energia	http://yago-knowledge.org/resource/CPFL_Energia
http://www.wikidata.org/entity/Q7242653	742	Priceline.com	Business & Personal Services	United States	35.6	5.3	1.4	6.6	838	http://dbpedia.org/resource/Priceline.com	medium	http://dbpedia.org/resource/Priceline.com	http://yago-knowledge.org/resource/Priceline.com
	743	Tokyo Electric Power	Electric Utilities	Japan	3.6	64.6	-9.4	188.8	839	http://dbpedia.org/resource/Tokyo_Electric_Power	low	http://dbpedia.org/resource/Tokyo_Electric_Power_Company	
http://www.wikidata.org/entity/Q366128	744	Eisai	Pharmaceuticals	Japan	13	7.8	0.7	11.7	840	http://dbpedia.org/resource/Eisai	medium	http://dbpedia.org/resource/Eisai	http://yago-knowledge.org/resource/Eisai
http://www.wikidata.org/entity/Q1477440	745	ITC	Tobacco	India	44.1	5.2	1.2	5.9	841	http://dbpedia.org/resource/ITC	medium	http://dbpedia.org/resource/ITC	
http://www.wikidata.org/entity/Q283852	746	Turkcell	Telecommunications services	Turkey	14.8	5.9	1.2	10.5	843	http://dbpedia.org/resource/Turkcell	medium	http://dbpedia.org/resource/Turkcell	http://yago-knowledge.org/resource/Turkcell
http://www.wikidata.org/entity/Q2140315	747	Textron	Conglomerates	United States	8.4	12.2	0.6	13	844	http://dbpedia.org/resource/Textron	low	http://dbpedia.org/resource/Textron	http://yago-knowledge.org/resource/Textron
http://www.wikidata.org/entity/Q2666775	748	Bank Hapoalim	Major Banks	Israel	5.9	5.1	0.7	100.8	845	http://dbpedia.org/resource/Bank_Hapoalim	low	http://dbpedia.org/resource/Bank_Hapoalim	http://yago-knowledge.org/resource/Bank_Hapoalim
http://www.wikidata.org/entity/Q229343	749	DSM	Diversified Chemicals	Netherlands	11.4	12	0.4	15.3	846	http://dbpedia.org/resource/DSM	medium	http://dbpedia.org/resource/DSM	
http://www.wikidata.org/entity/Q187740	750	Equity Residential	Real Estate	United States	20.2	2.1	0.8	17.2	847	http://dbpedia.org/resource/Equity_Residential	medium	http://dbpedia.org/resource/Equity_Residential	http://yago-knowledge.org/resource/Equity_Residential
	751	Shanghai Electric Group	Heavy Equipment	China	8	12.1	0.4	18.3	848	http://dbpedia.org/resource/Shanghai_Electric_Group	low	http://dbpedia.org/resource/Shanghai_Electric	
http://www.wikidata.org/entity/Q1146592	752	Kone	Construction Services	Finland	20.5	8.3	0.8	6.5	849	http://dbpedia.org/resource/Kone	medium	http://dbpedia.org/resource/Kone	http://yago-knowledge.org/resource/Kone
	753	Mazda Motor	Auto & Truck Manufacturers	Japan	9.5	24.6	-1.3	23.2	852	http://dbpedia.org/resource/Mazda_Motor	low	http://dbpedia.org/resource/Mazda	
	754	Aluminum Corp of China	Aluminum	China	8.4	23.7	-1.3	28.7	853	http://dbpedia.org/resource/Aluminum_Corp_of_China	low	http://dbpedia.org/resource/Aluminum_Corporation_of_China_Limited	
	755	Saudi British Bank	Regional Banks	Saudi Arabia	8.9	1.6	0.9	41.8	854	http://dbpedia.org/resource/Saudi_British_Bank	low	http://dbpedia.org/resource/SABB	
http://www.wikidata.org/entity/Q46974	756	Canadian Pacific Railway	Railroads	Canada	22.1	5.7	0.5	14.8	855	http://dbpedia.org/resource/Canadian_Pacific_Railway	medium	http://dbpedia.org/resource/Canadian_Pacific_Railway	http://yago-knowledge.org/resource/Canadian_Pacific_Railway
http://www.wikidata.org/entity/Q3272868	757	CapitaLand	Real Estate	Singapore	11.6	2.7	0.8	30.9	857	http://dbpedia.org/resource/CapitaLand	medium	http://dbpedia.org/resource/CapitaLand	http://yago-knowledge.org/resource/CapitaLand
http://www.wikidata.org/entity/Q291090	758	China Southern Airlines	Airline	China	5.8	15.7	0.4	22.9	859	http://dbpedia.org/resource/China_Southern_Airlines	low	http://dbpedia.org/resource/China_Southern_Airlines	http://yago-knowledge.org/resource/China_Southern_Airlines
http://www.wikidata.org/entity/Q1793182	759	Reinsurance Group of America	Diversified Insurance	United States	4.5	9.8	0.6	40.4	861	http://dbpedia.org/resource/Reinsurance_Group_of_America	low	http://dbpedia.org/resource/Reinsurance_Group_of_America	http://yago-knowledge.org/resource/Reinsurance_Group_of_America
http://www.wikidata.org/entity/Q1218180	760	Nikon	Consumer Electronics	Japan	9.4	11.1	0.7	10.3	862	http://dbpedia.org/resource/Nikon	low	http://dbpedia.org/resource/Nikon	http://yago-knowledge.org/resource/Nikon
http://www.wikidata.org/entity/Q1053560	761	CenterPoint Energy	Natural Gas Utilities	United States	10	7.5	0.4	22.9	864	http://dbpedia.org/resource/CenterPoint_Energy	medium	http://dbpedia.org/resource/CenterPoint_Energy	http://yago-knowledge.org/resource/CenterPoint_Energy
http://www.wikidata.org/entity/Q3152974	762	Intact Financial	Property & Casualty Insurance	Canada	8.4	7.2	0.6	19.9	865	http://dbpedia.org/resource/Intact_Financial	low	http://dbpedia.org/resource/Intact_Financial	http://yago-knowledge.org/resource/Intact_Financial
http://www.wikidata.org/entity/Q841220	763	Hankyu Hanshin Holdings	Railroads	Japan	7.5	7.8	0.5	27.6	866	http://dbpedia.org/resource/Hankyu_Hanshin_Holdings	low	http://dbpedia.org/resource/Hankyu_Hanshin_Holdings	http://yago-knowledge.org/resource/Hankyu_Hanshin_Holdings
	764	Asustek Computer	Computer Hardware	Taiwan	8.8	15.2	0.8	8.7	867	http://dbpedia.org/resource/Asustek_Computer	low	http://dbpedia.org/resource/Asus	
http://www.wikidata.org/entity/Q291796	765	China Eastern Airlines	Airline	China	5.7	13.5	0.5	19.4	868	http://dbpedia.org/resource/China_Eastern_Airlines	low	http://dbpedia.org/resource/China_Eastern_Airlines	http://yago-knowledge.org/resource/China_Eastern_Airlines
http://www.wikidata.org/entity/Q621592	766	Discovery Communications	Broadcasting & Cable	United States	19	4.5	0.9	12.9	869	http://dbpedia.org/resource/Discovery_Communications	medium	http://dbpedia.org/resource/Discovery_Communications	http://yago-knowledge.org/resource/Discovery_Communications
http://www.wikidata.org/entity/Q219203	767	NEC	Electronics	Japan	6.9	36.7	-1.3	29.9	870	http://dbpedia.org/resource/NEC	low	http://dbpedia.org/resource/NEC	http://yago-knowledge.org/resource/NEC
http://www.wikidata.org/entity/Q3400900	768	Power Assets Holdings	Electric Utilities	Hong Kong-China	19.5	1.3	1.3	13.1	871	http://dbpedia.org/resource/Power_Assets_Holdings	medium	http://dbpedia.org/resource/Power_Assets_Holdings	http://yago-knowledge.org/resource/Power_Assets_Holdings
http://www.wikidata.org/entity/Q4826087	769	AutoZone	Specialty Stores	United States	14.1	8.7	1	6.7	872	http://dbpedia.org/resource/AutoZone	medium	http://dbpedia.org/resource/AutoZone	http://yago-knowledge.org/resource/AutoZone
http://www.wikidata.org/entity/Q1189945	770	Dentsu	Advertising	Japan	8	22.9	0.4	14.3	873	http://dbpedia.org/resource/Dentsu	low	http://dbpedia.org/resource/Dentsu	http://yago-knowledge.org/resource/Dentsu
http://www.wikidata.org/entity/Q1002150	771	Fluor	Construction Services	United States	10.5	27.6	0.5	8.3	874	http://dbpedia.org/resource/Fluor	medium	http://dbpedia.org/resource/Fluor	
http://www.wikidata.org/entity/Q460307	772	Amcor	Containers & Packaging	Australia	11.9	12.5	0.4	11.5	875	http://dbpedia.org/resource/Amcor	medium	http://dbpedia.org/resource/Amcor	http://yago-knowledge.org/resource/Amcor
http://www.wikidata.org/entity/Q6742	773	Peugeot	Auto & Truck Manufacturers	France	3	73.1	-6.6	84.7	876	http://dbpedia.org/resource/Peugeot	low	http://dbpedia.org/resource/Peugeot	http://yago-knowledge.org/resource/Peugeot
http://www.wikidata.org/entity/Q11407	774	VMware	Software & Programming	United States	35.9	4.6	0.7	10.6	879	http://dbpedia.org/resource/VMware	medium	http://dbpedia.org/resource/VMware	http://yago-knowledge.org/resource/VMware
	775	Zijin Mining Group	Diversified Metals & Mining	China	10.8	7.6	0.8	10.8	880	http://dbpedia.org/resource/Zijin_Mining_Group	medium	http://dbpedia.org/resource/Zijin_Mining	
http://www.wikidata.org/entity/Q6079763	776	Isetan Mitsukoshi Holdings	Department Stores	Japan	5.3	15	0.7	14.9	882	http://dbpedia.org/resource/Isetan_Mitsukoshi_Holdings	low	http://dbpedia.org/resource/Isetan_Mitsukoshi_Holdings	http://yago-knowledge.org/resource/Isetan_Mitsukoshi_Holdings
http://www.wikidata.org/entity/Q313966	777	Dexia	Major Banks	Belgium	0.1	26.6	-16.2	534.9	883	http://dbpedia.org/resource/Dexia	low	http://dbpedia.org/resource/Dexia	http://yago-knowledge.org/resource/Dexia
http://www.wikidata.org/entity/Q2744340	778	Bank of Yokohama	Major Banks	Japan	7.1	3.6	0.6	155.1	884	http://dbpedia.org/resource/Bank_of_Yokohama	low	http://dbpedia.org/resource/Bank_of_Yokohama	http://yago-knowledge.org/resource/Bank_of_Yokohama
http://www.wikidata.org/entity/Q904594	779	Uralkali	Specialized Chemicals	Russia	22.8	3.2	1.1	12.7	884	http://dbpedia.org/resource/Uralkali	medium	http://dbpedia.org/resource/Uralkali	http://yago-knowledge.org/resource/Uralkali
http://www.wikidata.org/entity/Q178778	780	Ricoh	Business Products & Supplies	Japan	7.9	23	-0.5	27.2	886	http://dbpedia.org/resource/Ricoh	low	http://dbpedia.org/resource/Ricoh	http://yago-knowledge.org/resource/Ricoh
http://www.wikidata.org/entity/Q566857	781	Belgacom	Telecommunications services	Belgium	8.9	8.5	0.9	10.7	887	http://dbpedia.org/resource/Belgacom	low	http://dbpedia.org/resource/Belgacom	http://yago-knowledge.org/resource/Belgacom
http://www.wikidata.org/entity/Q931354	782	L Brands	Apparel/Footwear Retail	United States	13	10.5	0.8	6.4	888	http://dbpedia.org/resource/L_Brands	medium	http://dbpedia.org/resource/L_Brands	
http://www.wikidata.org/entity/Q1502712	783	Genworth Financial	Diversified Insurance	United States	5.2	10	0.3	113.3	889	http://dbpedia.org/resource/Genworth_Financial	low	http://dbpedia.org/resource/Genworth_Financial	http://yago-knowledge.org/resource/Genworth_Financial
http://www.wikidata.org/entity/Q48881	784	Sherwin-Williams	Home Improvement Retail	United States	17.4	9.5	0.6	6.2	890	http://dbpedia.org/resource/Sherwin-Williams	medium	http://dbpedia.org/resource/Sherwin-Williams	http://yago-knowledge.org/resource/Sherwin-Williams
	785	Galaxy Entertainment	Casinos & Gaming	Hong Kong-China	16.7	7.3	1	5.7	891	http://dbpedia.org/resource/Galaxy_Entertainment	medium	http://dbpedia.org/resource/Galaxy_Entertainment_Group	
http://www.wikidata.org/entity/Q921159	786	RTL Group	Broadcasting & Cable	Luxembourg	11.5	7.7	0.8	10.4	892	http://dbpedia.org/resource/RTL_Group	medium	http://dbpedia.org/resource/RTL_Group	http://yago-knowledge.org/resource/RTL_Group
http://www.wikidata.org/entity/Q738421	787	Assa Abloy	Other Industrial Equipment	Sweden	14.9	7.2	0.8	9.2	892	http://dbpedia.org/resource/Assa_Abloy	medium	http://dbpedia.org/resource/Assa_Abloy	http://yago-knowledge.org/resource/Assa_Abloy
http://www.wikidata.org/entity/Q1034621	788	Capgemini	Computer Services	France	8.1	13.5	0.5	12.6	894	http://dbpedia.org/resource/Capgemini	low	http://dbpedia.org/resource/Capgemini	http://yago-knowledge.org/resource/Capgemini
http://www.wikidata.org/entity/Q1619261	789	Hindalco Industries	Aluminum	India	3.4	15.8	0.7	19.9	895	http://dbpedia.org/resource/Hindalco_Industries	low	http://dbpedia.org/resource/Hindalco_Industries	http://yago-knowledge.org/resource/Hindalco_Industries
http://www.wikidata.org/entity/Q1895661	790	Suning Appliance	Specialty Stores	China	7.4	14.9	0.8	9.4	896	http://dbpedia.org/resource/Suning_Appliance	low	http://dbpedia.org/resource/Suning_Appliance	http://yago-knowledge.org/resource/Suning_Appliance
	791	IntercontinentalExchange	Investment Services	United States	11.7	1.4	0.6	37.2	899	http://dbpedia.org/resource/IntercontinentalExchange	medium	http://dbpedia.org/resource/Intercontinental_Exchange	http://yago-knowledge.org/resource/IntercontinentalExchange
http://www.wikidata.org/entity/Q171240	792	London Stock Exchange	Investment Services	United Kingdom	5.7	1.1	0.8	163.6	900	http://dbpedia.org/resource/London_Stock_Exchange	low	http://dbpedia.org/resource/London_Stock_Exchange	http://yago-knowledge.org/resource/London_Stock_Exchange
http://www.wikidata.org/entity/Q6533918	793	Leucadia National	Conglomerates	United States	9.9	9.2	0.9	9.3	901	http://dbpedia.org/resource/Leucadia_National	low	http://dbpedia.org/resource/Leucadia_National	http://yago-knowledge.org/resource/Leucadia_National
	794	Genuine Parts	Specialty Stores	United States	11.7	13	0.6	6.8	901	http://dbpedia.org/resource/Genuine_Parts	medium	http://dbpedia.org/resource/Genuine_Parts_Company	
	795	Formosa Plastics	Specialized Chemicals	Taiwan	15.3	7.4	0.5	11.8	903	http://dbpedia.org/resource/Formosa_Plastics	medium	http://dbpedia.org/resource/Formosa_Plastics_Corp	
	796	Uni-President	Food Processing	Taiwan	9.5	14.5	0.4	11.6	904	http://dbpedia.org/resource/Uni-President	low	http://dbpedia.org/resource/Uni-President_Enterprises_Corporation	
http://www.wikidata.org/entity/Q912778	797	OTP Bank	Regional Banks	Hungary	5.6	6.6	0.5	45.8	905	http://dbpedia.org/resource/OTP_Bank	low	http://dbpedia.org/resource/OTP_Bank	http://yago-knowledge.org/resource/OTP_Bank
http://www.wikidata.org/entity/Q174310	798	Nordstrom	Department Stores	United States	10.6	12.1	0.7	8.1	906	http://dbpedia.org/resource/Nordstrom	medium	http://dbpedia.org/resource/Nordstrom	http://yago-knowledge.org/resource/Nordstrom
http://www.wikidata.org/entity/Q712863	799	China Steel	Iron & Steel	Taiwan	13.7	12.1	0.2	21.3	907	http://dbpedia.org/resource/China_Steel	medium	http://dbpedia.org/resource/China_Steel	http://yago-knowledge.org/resource/China_Steel
http://www.wikidata.org/entity/Q3442791	800	Ross Stores	Apparel/Footwear Retail	United States	12.5	9.7	0.8	3.7	909	http://dbpedia.org/resource/Ross_Stores	medium	http://dbpedia.org/resource/Ross_Stores	
http://www.wikidata.org/entity/Q183184	801	Sabesp	Diversified Utilities	Brazil	10.5	5.5	1	12.8	910	http://dbpedia.org/resource/Sabesp	medium	http://dbpedia.org/resource/Sabesp	http://yago-knowledge.org/resource/Sabesp
	802	WW Grainger	Electrical Equipment	United States	15.6	9	0.7	5	911	http://dbpedia.org/resource/WW_Grainger	medium	http://dbpedia.org/resource/W._W._Grainger	
http://www.wikidata.org/entity/Q5157477	803	Computer Sciences	Computer Services	United States	7.5	15.5	0.5	11.3	913	http://dbpedia.org/resource/Computer_Sciences	low	http://dbpedia.org/resource/Computer_Sciences	
http://www.wikidata.org/entity/Q1067634	804	Charoen Pokphand Foods	Food Processing	Thailand	9	11.7	0.6	10.1	914	http://dbpedia.org/resource/Charoen_Pokphand_Foods	low	http://dbpedia.org/resource/Charoen_Pokphand_Foods	http://yago-knowledge.org/resource/Charoen_Pokphand_Foods
	805	SM Investments	Department Stores	Philippines	16.6	5.3	0.6	13.6	915	http://dbpedia.org/resource/SM_Investments	medium	http://dbpedia.org/resource/SM_Investments_Corporation	
http://www.wikidata.org/entity/Q899010	806	Mylan	Pharmaceuticals	United States	12.1	6.8	0.6	11.9	916	http://dbpedia.org/resource/Mylan	medium	http://dbpedia.org/resource/Mylan	http://yago-knowledge.org/resource/Mylan
http://www.wikidata.org/entity/Q1809448	807	Whole Foods Market	Food Retail	United States	16.1	12.2	0.5	5.1	917	http://dbpedia.org/resource/Whole_Foods_Market	medium	http://dbpedia.org/resource/Whole_Foods_Market	http://yago-knowledge.org/resource/Whole_Foods_Market
	808	Grupo Televisa	Broadcasting & Cable	Mexico	14.9	5.4	0.7	12.6	918	http://dbpedia.org/resource/Grupo_Televisa	medium	http://dbpedia.org/resource/Televisa	
http://www.wikidata.org/entity/Q689750	809	Voestalpine	Iron & Steel	Austria	5.8	16.1	0.4	16.3	920	http://dbpedia.org/resource/Voestalpine	low	http://dbpedia.org/resource/Voestalpine	http://yago-knowledge.org/resource/Voestalpine
http://www.wikidata.org/entity/Q2003777	810	Canara Bank	Major Banks	India	3.5	6.7	0.7	74.4	920	http://dbpedia.org/resource/Canara_Bank	low	http://dbpedia.org/resource/Canara_Bank	http://yago-knowledge.org/resource/Canara_Bank
http://www.wikidata.org/entity/Q2882611	811	Bank Negara Indonesia	Regional Banks	Indonesia	9	3.2	0.7	34.6	922	http://dbpedia.org/resource/Bank_Negara_Indonesia	low	http://dbpedia.org/resource/Bank_Negara_Indonesia	http://yago-knowledge.org/resource/Bank_Negara_Indonesia
	812	Evraz Group	Iron & Steel	United Kingdom	5.4	16.4	0.5	17	923	http://dbpedia.org/resource/Evraz_Group	low	http://dbpedia.org/resource/Evraz	
http://www.wikidata.org/entity/Q1671741	813	Investec	Investment Services	United Kingdom	6.5	5.8	0.4	82.1	924	http://dbpedia.org/resource/Investec	low	http://dbpedia.org/resource/Investec	
	814	Campbell Soup	Food Processing	United States	13.1	8.1	0.7	8.6	926	http://dbpedia.org/resource/Campbell_Soup	medium	http://dbpedia.org/resource/Campbell_Soup_Company	
http://www.wikidata.org/entity/Q1141173	815	Marriott International	Hotels & Motels	United States	12.6	11.8	0.6	6.3	929	http://dbpedia.org/resource/Marriott_International	medium	http://dbpedia.org/resource/Marriott_International	http://yago-knowledge.org/resource/Marriott_International
http://www.wikidata.org/entity/Q201691	816	Beiersdorf	Household/Personal Care	Germany	20.8	8	0.6	7.2	930	http://dbpedia.org/resource/Beiersdorf	medium	http://dbpedia.org/resource/Beiersdorf	http://yago-knowledge.org/resource/Beiersdorf
http://www.wikidata.org/entity/Q621071	817	Weatherford International	Oil Services & Equipment	Switzerland	9.4	15.2	-0.8	22.8	931	http://dbpedia.org/resource/Weatherford_International	low	http://dbpedia.org/resource/Weatherford_International	http://yago-knowledge.org/resource/Weatherford_International
http://www.wikidata.org/entity/Q858957	818	Secom	Security Systems	Japan	11.6	8.2	0.4	13.2	932	http://dbpedia.org/resource/Secom	medium	http://dbpedia.org/resource/Secom	http://yago-knowledge.org/resource/Secom
	819	Daiwa Securities	Investment Services	Japan	12	5.1	-0.5	229.9	933	http://dbpedia.org/resource/Daiwa_Securities	medium	http://dbpedia.org/resource/Daiwa_Securities_Group	
	820	Kweichow Moutai	Beverages	China	29.6	3.8	2.1	6.2	934	http://dbpedia.org/resource/Kweichow_Moutai	medium	http://dbpedia.org/resource/Maotai	
http://www.wikidata.org/entity/Q541076	821	AngloGold Ashanti	Diversified Metals & Mining	South Africa	9.5	6.1	0.8	12.6	936	http://dbpedia.org/resource/AngloGold_Ashanti	low	http://dbpedia.org/resource/AngloGold_Ashanti	http://yago-knowledge.org/resource/AngloGold_Ashanti
	822	Antarchile	Investment Services	Chile	7.5	22.8	0.2	22.3	938	http://dbpedia.org/resource/Antarchile	low	http://dbpedia.org/resource/AntarChile	
http://www.wikidata.org/entity/Q962489	823	Rexel	Electronics	France	6.4	17.7	0.4	13.4	939	http://dbpedia.org/resource/Rexel	low	http://dbpedia.org/resource/Rexel	http://yago-knowledge.org/resource/Rexel
	824	Jeronimo Martins	Food Retail	Portugal	12.8	14	0.5	5.9	940	http://dbpedia.org/resource/Jeronimo_Martins	medium	http://dbpedia.org/resource/Jer�nimo_Martins	
	825	Petronas Chemicals	Specialized Chemicals	Malaysia	16.3	5.4	1.2	8.3	941	http://dbpedia.org/resource/Petronas_Chemicals	medium	http://dbpedia.org/resource/Petronas	
http://www.wikidata.org/entity/Q522617	826	Invesco	Investment Services	Bermuda	12.8	4.2	0.7	17.5	942	http://dbpedia.org/resource/Invesco	medium	http://dbpedia.org/resource/Invesco	http://yago-knowledge.org/resource/Invesco
	827	Electrolux Group	Household Appliances	Sweden	8.1	16.9	0.4	11.2	943	http://dbpedia.org/resource/Electrolux_Group	low	http://dbpedia.org/resource/Electrolux	
http://www.wikidata.org/entity/Q533415	828	Best Buy	Computer & Electronics Retail	United States	7.2	49.6	-0.2	16.8	944	http://dbpedia.org/resource/Best_Buy	low	http://dbpedia.org/resource/Best_Buy	http://yago-knowledge.org/resource/Best_Buy
http://www.wikidata.org/entity/Q672885	829	Tyco International	Security Systems	Switzerland	14.7	10.5	0.3	12.1	947	http://dbpedia.org/resource/Tyco_International	medium	http://dbpedia.org/resource/Tyco_International	http://yago-knowledge.org/resource/Tyco_International
http://www.wikidata.org/entity/Q3352714	830	Onex	Investment Services	Canada	5.3	27.4	-0.1	36.3	948	http://dbpedia.org/resource/Onex	low	http://dbpedia.org/resource/Onex	
http://www.wikidata.org/entity/Q669441	831	Daiichi Sankyo	Pharmaceuticals	Japan	13.9	11.3	0.1	17.9	948	http://dbpedia.org/resource/Daiichi_Sankyo	medium	http://dbpedia.org/resource/Daiichi_Sankyo	http://yago-knowledge.org/resource/Daiichi_Sankyo
http://www.wikidata.org/entity/Q370719	832	SK Hynix	Semiconductors	South Korea	18	9.6	-0.1	17.1	951	http://dbpedia.org/resource/SK_Hynix	medium	http://dbpedia.org/resource/SK_Hynix	http://yago-knowledge.org/resource/SK_Hynix
	833	Sinopharm Group	Pharmaceuticals	China	8	21.5	0.3	12.8	952	http://dbpedia.org/resource/Sinopharm_Group	low	http://dbpedia.org/resource/Sinopharm	
http://www.wikidata.org/entity/Q1665336	834	Insurance Australia Group	Property & Casualty Insurance	Australia	12.4	9.2	0.2	25.4	952	http://dbpedia.org/resource/Insurance_Australia_Group	medium	http://dbpedia.org/resource/Insurance_Australia_Group	http://yago-knowledge.org/resource/Insurance_Australia_Group
http://www.wikidata.org/entity/Q1780382	835	Weyerhaeuser	Real Estate	United States	16.6	7.1	0.4	12.6	955	http://dbpedia.org/resource/Weyerhaeuser	medium	http://dbpedia.org/resource/Weyerhaeuser	http://yago-knowledge.org/resource/Weyerhaeuser
http://www.wikidata.org/entity/Q422541	836	CSL	Biotechs	Australia	32	4.5	1	5.8	956	http://dbpedia.org/resource/CSL	medium	http://dbpedia.org/resource/CSL	
	837	Great Wall Motor	Auto & Truck Manufacturers	China	14.3	6.6	0.9	6.8	957	http://dbpedia.org/resource/Great_Wall_Motor	medium	http://dbpedia.org/resource/Great_Wall_Motors	
	838	Ryanair Holdings	Airline	Ireland	10.7	5.8	0.7	12	959	http://dbpedia.org/resource/Ryanair_Holdings	medium	http://dbpedia.org/resource/Ryanair	
http://www.wikidata.org/entity/Q14772	839	Baidu	Computer Services	China	29.7	3.5	1.7	7.3	960	http://dbpedia.org/resource/Baidu	medium	http://dbpedia.org/resource/Baidu	http://yago-knowledge.org/resource/Baidu
	840	GAIL India	Natural Gas Utilities	India	7.6	8.7	0.9	10	962	http://dbpedia.org/resource/GAIL_India	low	http://dbpedia.org/resource/GAIL	
http://www.wikidata.org/entity/Q7499501	841	Shizuoka Bank	Regional Banks	Japan	7.3	2.4	0.4	117.8	963	http://dbpedia.org/resource/Shizuoka_Bank	low	http://dbpedia.org/resource/Shizuoka_Bank	http://yago-knowledge.org/resource/Shizuoka_Bank
http://www.wikidata.org/entity/Q379592	842	Advanced Info Service	Telecommunications services	Thailand	23.2	4.6	1.1	3.1	964	http://dbpedia.org/resource/Advanced_Info_Service	medium	http://dbpedia.org/resource/Advanced_Info_Service	http://yago-knowledge.org/resource/Advanced_Info_Service
http://www.wikidata.org/entity/Q460487	843	Dassault Aviation	Aerospace & Defense	France	11.9	5.1	0.7	13.7	967	http://dbpedia.org/resource/Dassault_Aviation	medium	http://dbpedia.org/resource/Dassault_Aviation	http://yago-knowledge.org/resource/Dassault_Aviation
http://www.wikidata.org/entity/Q2981188	844	Coca-Cola Enterprises	Beverages	United States	10.1	8.1	0.7	9.5	968	http://dbpedia.org/resource/Coca-Cola_Enterprises	medium	http://dbpedia.org/resource/Coca-Cola_Enterprises	http://yago-knowledge.org/resource/Coca-Cola_Enterprises
http://www.wikidata.org/entity/Q5639783	845	Haitong Securities	Investment Services	China	16.7	1.6	0.5	20.3	969	http://dbpedia.org/resource/Haitong_Securities	medium	http://dbpedia.org/resource/Haitong_Securities	http://yago-knowledge.org/resource/Haitong_Securities
http://www.wikidata.org/entity/Q296647	846	Ralph Lauren	Apparel/Accessories	United States	15.5	6.9	0.7	5.5	970	http://dbpedia.org/resource/Ralph_Lauren	medium	http://dbpedia.org/resource/Ralph_Lauren	http://yago-knowledge.org/resource/Ralph_Lauren
http://www.wikidata.org/entity/Q253948	847	Hershey	Food Processing	United States	18.2	6.6	0.7	4.8	971	http://dbpedia.org/resource/Hershey	medium	http://dbpedia.org/resource/Hershey	http://yago-knowledge.org/resource/Hershey
http://www.wikidata.org/entity/Q32245	848	Singapore Airlines	Airline	Singapore	10	11.8	0.3	17.5	972	http://dbpedia.org/resource/Singapore_Airlines	medium	http://dbpedia.org/resource/Singapore_Airlines	http://yago-knowledge.org/resource/Singapore_Airlines
http://www.wikidata.org/entity/Q2004439	849	Bank of India	Regional Banks	India	3.4	6.3	0.5	76.1	973	http://dbpedia.org/resource/Bank_of_India	low	http://dbpedia.org/resource/Bank_of_India	http://yago-knowledge.org/resource/Bank_of_India
http://www.wikidata.org/entity/Q36033	850	Mitsubishi Motors	Auto & Truck Manufacturers	Japan	6.8	21.8	0.3	15.9	975	http://dbpedia.org/resource/Mitsubishi_Motors	low	http://dbpedia.org/resource/Mitsubishi_Motors	http://yago-knowledge.org/resource/Mitsubishi_Motors
http://www.wikidata.org/entity/Q417140	851	Lear	Auto & Truck Parts	United States	5.4	14.6	1.3	8.2	977	http://dbpedia.org/resource/Lear	low	http://dbpedia.org/resource/Lear	
http://www.wikidata.org/entity/Q1915579	852	Mechel	Iron & Steel	Russia	2.2	11.4	0.7	19.3	978	http://dbpedia.org/resource/Mechel	low	http://dbpedia.org/resource/Mechel	http://yago-knowledge.org/resource/Mechel
http://www.wikidata.org/entity/Q597047	853	GKN	Auto & Truck Parts	United Kingdom	6.8	10.6	0.8	9.7	979	http://dbpedia.org/resource/GKN	low	http://dbpedia.org/resource/GKN	http://yago-knowledge.org/resource/GKN
http://www.wikidata.org/entity/Q415094	854	Wolseley	Construction Materials	Switzerland	13.7	21	0.1	10.9	980	http://dbpedia.org/resource/Wolseley	medium	http://dbpedia.org/resource/Wolseley	
http://www.wikidata.org/entity/Q5372575	855	Emirates NBD	Regional Banks	United Arab Emirates	5.8	3.8	0.6	83.9	981	http://dbpedia.org/resource/Emirates_NBD	low	http://dbpedia.org/resource/Emirates_NBD	http://yago-knowledge.org/resource/Emirates_NBD
